transaction_id,user_id,timestamp,amount,transaction_type,merchant_category,merchant_id,city,device_id,status,receiver_id
TXN00046509,U04574,2026-01-01 18:38:00,189.31,P2M,Shopping,M00686,Ahmedabad,D03640,SUCCESS,M00686
TXN00034021,U00580,2026-01-01 18:41:00,226.13,P2P,P2P,,Ahmedabad,D01838,SUCCESS,U01196
TXN00002210,U03801,2026-01-01 18:49:00,200.22,P2M,Education,M00331,Ahmedabad,D00793,SUCCESS,M00331
TXN00048411,U01228,2026-01-01 18:57:00,167.82,P2M,Travel,M01492,Ahmedabad,D03707,SUCCESS,M01492
TXN00024220,U02594,2026-01-01 19:01:00,268.15,P2M,Food,M01187,Hyderabad,D03499,SUCCESS,M01187
TXN00002458,U02958,2026-01-01 19:03:00,245.55,P2M,Shopping,M01472,Ahmedabad,D03757,SUCCESS,M01472
TXN00040416,U02756,2026-01-01 19:07:00,226.79,P2P,P2P,,Ahmedabad,D00656,SUCCESS,U01180
TXN00027070,U04764,2026-01-01 19:08:00,121.63,P2M,Entertainment,M01358,Chennai,D03434,SUCCESS,M01358
TXN00043997,U02121,2026-01-01 19:19:00,118.11,P2P,P2P,,Hyderabad,D03273,SUCCESS,U03068
TXN00008566,U00428,2026-01-01 19:21:00,203.47,P2M,Healthcare,M01328,Chennai,D01546,SUCCESS,M01328
TXN00028344,U03126,2026-01-01 19:29:00,230.62,P2M,Utilities,M00272,Hyderabad,D02224,SUCCESS,M00272
TXN00046827,U03512,2026-01-01 19:29:00,1173.85,P2M,Utilities,M00841,Pune,D02480,SUCCESS,M00841
TXN00002988,U04150,2026-01-01 19:36:00,216.88,P2P,P2P,,Kolkata,D00957,SUCCESS,U00159
TXN00010533,U02010,2026-01-01 19:41:00,138.44,P2M,Travel,M01403,Kolkata,D01957,SUCCESS,M01403
TXN00029227,U04506,2026-01-01 19:44:00,597.21,P2M,Entertainment,M00867,Ahmedabad,D00962,SUCCESS,M00867
TXN00010732,U01464,2026-01-01 19:45:00,266.72,P2M,Food,M00013,Ahmedabad,D02171,SUCCESS,M00013
TXN00014658,U01901,2026-01-01 19:52:00,91.29,P2P,P2P,,Mumbai,D01424,SUCCESS,U04416
TXN00037496,U02759,2026-01-01 19:53:00,550.33,P2M,Fuel,M00609,Delhi,D04288,SUCCESS,M00609
TXN00011584,U04923,2026-01-01 19:55:00,297.28,P2M,Grocery,M00150,Chennai,D03137,SUCCESS,M00150
TXN00019724,U00924,2026-01-01 19:58:00,657.75,P2M,Other,M00505,Hyderabad,D01843,SUCCESS,M00505
TXN00031858,U04739,2026-01-01 19:59:00,224.9,P2M,Fuel,M01412,Pune,D02693,SUCCESS,M01412
TXN00033688,U00454,2026-01-01 19:59:00,71.6,P2P,P2P,,Hyderabad,D02937,FAILED,U01457
TXN00020726,U03744,2026-01-01 20:03:00,465.16,P2P,P2P,,Hyderabad,D03539,FAILED,U02827
TXN00030625,U00585,2026-01-01 20:08:00,405.08,P2M,Other,M00067,Hyderabad,D00238,SUCCESS,M00067
TXN00018288,U03233,2026-01-01 20:13:00,153.13,P2M,Other,M01482,Pune,D01102,SUCCESS,M01482
TXN00030122,U04796,2026-01-01 20:15:00,152.25,P2M,Utilities,M00017,Pune,D03126,SUCCESS,M00017
TXN00027917,U02319,2026-01-01 20:17:00,459.34,P2M,Shopping,M01115,Bengaluru,D01292,SUCCESS,M01115
TXN00048144,U00094,2026-01-01 20:20:00,238.23,P2M,Travel,M00384,Pune,D02903,SUCCESS,M00384
TXN00006441,U03961,2026-01-01 20:23:00,39.86,P2M,Food,M00278,Delhi,D01673,SUCCESS,M00278
TXN00023934,U03068,2026-01-01 20:25:00,161.34,P2M,Other,M00372,Kolkata,D01599,SUCCESS,M00372
TXN00014801,U02222,2026-01-01 20:29:00,169.03,P2M,Education,M00459,Pune,D02223,SUCCESS,M00459
TXN00029687,U00932,2026-01-01 20:35:00,387.22,P2P,P2P,,Hyderabad,D00345,SUCCESS,U00959
TXN00000015,U00953,2026-01-01 20:42:00,46.24,P2M,Other,M00493,Pune,D01441,SUCCESS,M00493
TXN00004954,U04798,2026-01-01 20:44:00,456.75,P2M,Travel,M00627,Hyderabad,D00813,SUCCESS,M00627
TXN00013032,U02178,2026-01-01 20:50:00,123.14,P2M,Fuel,M00703,Chennai,D02128,SUCCESS,M00703
TXN00011365,U02494,2026-01-01 20:59:00,165.23,P2P,P2P,,Mumbai,D03524,SUCCESS,U01286
TXN00034169,U02284,2026-01-01 21:05:00,192.3,P2M,Other,M01493,Ahmedabad,D00068,SUCCESS,M01493
TXN00001505,U04864,2026-01-01 21:05:00,173.36,P2P,P2P,,Kolkata,D00961,SUCCESS,U00028
TXN00027417,U00446,2026-01-01 21:14:00,233.06,P2P,P2P,,Kolkata,D00561,SUCCESS,U02720
TXN00004551,U00546,2026-01-01 21:16:00,654.72,P2P,P2P,,Delhi,D03703,SUCCESS,U04864
TXN00041536,U00596,2026-01-01 21:18:00,1018.69,P2M,Food,M00688,Chennai,D02553,SUCCESS,M00688
TXN00036645,U02978,2026-01-01 21:20:00,346.55,P2P,P2P,,Pune,D01786,SUCCESS,U02875
TXN00003189,U02685,2026-01-01 21:25:00,427.95,P2M,Shopping,M00473,Chennai,D03212,SUCCESS,M00473
TXN00005405,U03897,2026-01-01 21:28:00,97.14,P2M,Fuel,M00394,Delhi,D03856,SUCCESS,M00394
TXN00047244,U01055,2026-01-01 21:28:00,262.07,P2M,Education,M01483,Bengaluru,D02464,SUCCESS,M01483
TXN00002005,U03870,2026-01-01 21:34:00,40.06,P2M,Education,M00295,Bengaluru,D01621,SUCCESS,M00295
TXN00000560,U02491,2026-01-01 21:39:00,140.07,P2M,Utilities,M01081,Bengaluru,D04435,SUCCESS,M01081
TXN00005545,U02505,2026-01-01 21:41:00,146.87,P2P,P2P,,Kolkata,D02187,SUCCESS,U04706
TXN00017970,U01079,2026-01-01 21:43:00,81.27,P2M,Education,M00302,Ahmedabad,D03818,SUCCESS,M00302
TXN00048935,U00001,2026-01-01 21:44:00,1327.41,P2M,Shopping,M00070,Delhi,D00205,SUCCESS,M00070
TXN00028182,U03807,2026-01-01 21:45:00,55.0,P2M,Travel,M00979,Chennai,D00446,SUCCESS,M00979
TXN00039337,U00766,2026-01-01 21:48:00,116.39,P2M,Entertainment,M00933,Pune,D03603,SUCCESS,M00933
TXN00005856,U03802,2026-01-01 21:50:00,43.45,P2P,P2P,,Kolkata,D03932,SUCCESS,U02876
TXN00008126,U02499,2026-01-01 22:03:00,425.16,P2P,P2P,,Kolkata,D02611,SUCCESS,U00111
TXN00028919,U04909,2026-01-01 22:16:00,638.59,P2M,Travel,M00627,Ahmedabad,D02635,SUCCESS,M00627
TXN00020695,U01111,2026-01-01 22:17:00,116.27,P2P,P2P,,Pune,D01469,SUCCESS,U04084
TXN00035801,U02663,2026-01-01 22:18:00,408.87,P2M,Education,M00570,Delhi,D01693,SUCCESS,M00570
TXN00049136,U00870,2026-01-01 22:22:00,96.71,P2M,Other,M01427,Pune,D04141,FAILED,M01427
TXN00006301,U01580,2026-01-01 22:34:00,165.94,P2P,P2P,,Bengaluru,D03353,SUCCESS,U00617
TXN00015871,U03407,2026-01-01 22:38:00,71.48,P2M,Food,M00216,Pune,D03039,SUCCESS,M00216
TXN00014713,U02946,2026-01-01 22:43:00,773.66,P2M,Shopping,M00582,Delhi,D03859,SUCCESS,M00582
TXN00003549,U02745,2026-01-01 22:44:00,77.88,P2M,Food,M01184,Ahmedabad,D03488,SUCCESS,M01184
TXN00024696,U02773,2026-01-01 22:48:00,221.55,P2P,P2P,,Hyderabad,D00224,SUCCESS,U02010
TXN00026437,U03497,2026-01-01 22:48:00,380.24,P2P,P2P,,Mumbai,D03220,SUCCESS,U04102
TXN00032324,U01207,2026-01-01 22:49:00,362.89,P2M,Travel,M01387,Kolkata,D02946,SUCCESS,M01387
TXN00017684,U00465,2026-01-01 22:54:00,55.46,P2P,P2P,,Hyderabad,D04478,SUCCESS,U01447
TXN00021541,U04408,2026-01-01 23:18:00,231.52,P2P,P2P,,Hyderabad,D04224,PENDING,U01527
TXN00010632,U01157,2026-01-01 23:30:00,219.18,P2P,P2P,,Hyderabad,D03644,SUCCESS,U02976
TXN00012284,U02177,2026-01-01 23:32:00,385.23,P2M,Healthcare,M01458,Delhi,D02666,SUCCESS,M01458
TXN00043438,U00951,2026-01-01 23:37:00,279.79,P2M,Healthcare,M00670,Bengaluru,D04384,SUCCESS,M00670
TXN00016746,U01635,2026-01-01 23:46:00,199.21,P2M,Healthcare,M00215,Hyderabad,D03302,SUCCESS,M00215
TXN00025373,U00718,2026-01-02 00:11:00,138.73,P2M,Travel,M01094,Chennai,D01840,FAILED,M01094
TXN00031420,U03995,2026-01-02 00:23:00,153.65,P2M,Utilities,M00311,Hyderabad,D03739,SUCCESS,M00311
TXN00042089,U02457,2026-01-02 00:25:00,1060.85,P2M,Shopping,M01092,Kolkata,D02093,SUCCESS,M01092
TXN00018831,U02589,2026-01-02 00:28:00,97.94,P2M,Food,M00292,Chennai,D04318,SUCCESS,M00292
TXN00012056,U00883,2026-01-02 00:34:00,245.56,P2M,Healthcare,M01079,Delhi,D03165,SUCCESS,M01079
TXN00047777,U04048,2026-01-02 00:36:00,129.58,P2M,Education,M00492,Delhi,D01807,SUCCESS,M00492
TXN00029855,U02250,2026-01-02 00:37:00,93.56,P2P,P2P,,Ahmedabad,D04421,SUCCESS,U00044
TXN00012423,U01865,2026-01-02 00:41:00,70.94,P2P,P2P,,Pune,D02809,SUCCESS,U00414
TXN00031275,U02564,2026-01-02 00:42:00,1428.83,P2M,Fuel,M01244,Ahmedabad,D04085,SUCCESS,M01244
TXN00017739,U01937,2026-01-02 00:44:00,180.5,P2P,P2P,,Pune,D00852,SUCCESS,U03852
TXN00030586,U03346,2026-01-02 00:46:00,602.44,P2M,Education,M00930,Ahmedabad,D02599,SUCCESS,M00930
TXN00044710,U04264,2026-01-02 00:51:00,247.86,P2P,P2P,,Hyderabad,D01305,SUCCESS,U04147
TXN00000219,U03950,2026-01-02 00:52:00,132.61,P2M,Fuel,M00794,Ahmedabad,D00247,SUCCESS,M00794
TXN00043632,U03423,2026-01-02 00:54:00,122.94,P2P,P2P,,Ahmedabad,D01240,PENDING,U00287
TXN00036656,U03693,2026-01-02 00:58:00,838.97,P2M,Travel,M00639,Delhi,D04371,PENDING,M00639
TXN00027781,U01491,2026-01-02 01:02:00,68.16,P2M,Healthcare,M01435,Pune,D01416,SUCCESS,M01435
TXN00028984,U03498,2026-01-02 01:05:00,70.92,P2M,Other,M01349,Kolkata,D00683,SUCCESS,M01349
TXN00022388,U02178,2026-01-02 01:14:00,108.68,P2M,Education,M01149,Chennai,D02128,SUCCESS,M01149
TXN00040276,U03801,2026-01-02 01:20:00,530.8,P2P,P2P,,Delhi,D00793,SUCCESS,U02246
TXN00038825,U00445,2026-01-02 01:21:00,266.41,P2P,P2P,,Ahmedabad,D04433,SUCCESS,U04811
TXN00032491,U01465,2026-01-02 01:31:00,158.6,P2M,Travel,M01069,Delhi,D00741,SUCCESS,M01069
TXN00032712,U04668,2026-01-02 01:39:00,162.48,P2M,Utilities,M00089,Bengaluru,D02212,SUCCESS,M00089
TXN00010627,U04566,2026-01-02 01:47:00,604.8,P2M,Education,M00295,Delhi,D00112,SUCCESS,M00295
TXN00047376,U01486,2026-01-02 01:55:00,177.76,P2M,Other,M01248,Delhi,D00350,SUCCESS,M01248
TXN00001904,U04551,2026-01-02 01:56:00,274.29,P2M,Education,M00443,Bengaluru,D01487,SUCCESS,M00443
TXN00016793,U04116,2026-01-02 02:01:00,257.34,P2M,Shopping,M00985,Ahmedabad,D03463,SUCCESS,M00985
TXN00039242,U01507,2026-01-02 02:14:00,63.0,P2M,Utilities,M00365,Hyderabad,D01474,SUCCESS,M00365
TXN00022592,U02485,2026-01-02 02:20:00,212.9,P2M,Healthcare,M01120,Pune,D04266,FAILED,M01120
TXN00045205,U03951,2026-01-02 02:22:00,197.84,P2M,Utilities,M00866,Chennai,D01139,SUCCESS,M00866
TXN00014906,U04100,2026-01-02 02:25:00,524.8,P2M,Food,M00545,Delhi,D01577,SUCCESS,M00545
TXN00019438,U00101,2026-01-02 02:28:00,248.45,P2M,Food,M00197,Ahmedabad,D01149,FAILED,M00197
TXN00022108,U01307,2026-01-02 02:40:00,55.17,P2M,Fuel,M00560,Pune,D03703,SUCCESS,M00560
TXN00047801,U02141,2026-01-02 02:42:00,442.75,P2M,Healthcare,M01375,Delhi,D02113,SUCCESS,M01375
TXN00026427,U00131,2026-01-02 02:42:00,69.49,P2M,Healthcare,M01126,Bengaluru,D02176,SUCCESS,M01126
TXN00018117,U04095,2026-01-02 02:43:00,37.67,P2M,Food,M01419,Kolkata,D02035,SUCCESS,M01419
TXN00024903,U02512,2026-01-02 02:44:00,667.87,P2M,Utilities,M00010,Ahmedabad,D03882,SUCCESS,M00010
TXN00008743,U00814,2026-01-02 02:53:00,223.96,P2M,Shopping,M00070,Bengaluru,D04048,SUCCESS,M00070
TXN00042972,U04626,2026-01-02 02:53:00,147.5,P2M,Healthcare,M00980,Kolkata,D02969,SUCCESS,M00980
TXN00021503,U01493,2026-01-02 02:56:00,256.29,P2P,P2P,,Mumbai,D02253,SUCCESS,U00437
TXN00045743,U04940,2026-01-02 02:57:00,244.06,P2P,P2P,,Delhi,D00240,SUCCESS,U02155
TXN00019991,U03714,2026-01-02 03:09:00,571.31,P2M,Grocery,M00418,Delhi,D00425,SUCCESS,M00418
TXN00043217,U03645,2026-01-02 03:11:00,166.25,P2P,P2P,,Pune,D04252,SUCCESS,U03912
TXN00040928,U02105,2026-01-02 03:23:00,56.84,P2M,Entertainment,M00105,Ahmedabad,D03567,SUCCESS,M00105
TXN00022146,U01717,2026-01-02 03:35:00,76.31,P2P,P2P,,Hyderabad,D03385,SUCCESS,U01194
TXN00049375,U02513,2026-01-02 03:40:00,232.52,P2P,P2P,,Mumbai,D01342,SUCCESS,U03143
TXN00005869,U01659,2026-01-02 03:42:00,114.96,P2M,Food,M01177,Pune,D02953,SUCCESS,M01177
TXN00043215,U02578,2026-01-02 03:46:00,256.22,P2M,Entertainment,M00314,Delhi,D03416,SUCCESS,M00314
TXN00012680,U01266,2026-01-02 03:48:00,237.77,P2M,Utilities,M01095,Hyderabad,D03695,SUCCESS,M01095
TXN00011295,U02454,2026-01-02 03:58:00,44.45,P2M,Grocery,M00515,Hyderabad,D04496,SUCCESS,M00515
TXN00010856,U02906,2026-01-02 03:58:00,104.14,P2M,Entertainment,M01231,Mumbai,D00129,SUCCESS,M01231
TXN00044699,U01072,2026-01-02 04:00:00,217.62,P2P,P2P,,Ahmedabad,D01988,SUCCESS,U02551
TXN00044973,U00207,2026-01-02 04:02:00,130.89,P2P,P2P,,Ahmedabad,D03620,SUCCESS,U02795
TXN00002561,U01478,2026-01-02 04:02:00,84.62,P2P,P2P,,Kolkata,D01821,SUCCESS,U04335
TXN00033461,U04296,2026-01-02 04:03:00,500.06,P2M,Other,M00274,Chennai,D00096,SUCCESS,M00274
TXN00009910,U03431,2026-01-02 04:06:00,666.42,P2M,Grocery,M00270,Ahmedabad,D00335,SUCCESS,M00270
TXN00002976,U01173,2026-01-02 04:13:00,219.18,P2M,Education,M00664,Mumbai,D00519,SUCCESS,M00664
TXN00001023,U01115,2026-01-02 04:22:00,196.23,P2M,Entertainment,M00577,Hyderabad,D02904,SUCCESS,M00577
TXN00039109,U03159,2026-01-02 04:28:00,291.15,P2P,P2P,,Delhi,D01015,SUCCESS,U04981
TXN00032319,U02648,2026-01-02 04:40:00,92.25,P2M,Food,M00193,Delhi,D00034,SUCCESS,M00193
TXN00003243,U00022,2026-01-02 04:45:00,48.51,P2M,Shopping,M00132,Delhi,D02402,SUCCESS,M00132
TXN00007786,U01325,2026-01-02 04:49:00,210.76,P2M,Food,M00374,Ahmedabad,D03740,SUCCESS,M00374
TXN00027933,U00011,2026-01-02 05:03:00,348.35,P2M,Shopping,M00616,Ahmedabad,D02279,SUCCESS,M00616
TXN00018141,U03941,2026-01-02 05:03:00,664.32,P2M,Food,M00439,Mumbai,D03257,SUCCESS,M00439
TXN00037819,U02930,2026-01-02 05:07:00,117.86,P2M,Food,M01424,Chennai,D02336,PENDING,M01424
TXN00004079,U03131,2026-01-02 05:18:00,144.01,P2M,Education,M01181,Ahmedabad,D03376,SUCCESS,M01181
TXN00001855,U02379,2026-01-02 05:23:00,468.95,P2M,Utilities,M00635,Chennai,D01296,SUCCESS,M00635
TXN00015995,U04030,2026-01-02 05:45:00,156.39,P2M,Food,M01072,Pune,D01380,SUCCESS,M01072
TXN00030995,U01730,2026-01-02 05:47:00,94.06,P2P,P2P,,Mumbai,D03553,SUCCESS,U02807
TXN00002000,U03531,2026-01-02 05:55:00,106.36,P2P,P2P,,Kolkata,D00842,SUCCESS,U00429
TXN00048825,U02072,2026-01-02 06:03:00,196.74,P2P,P2P,,Kolkata,D04341,SUCCESS,U04628
TXN00001938,U03244,2026-01-02 06:12:00,298.13,P2M,Utilities,M00767,Kolkata,D01051,SUCCESS,M00767
TXN00017266,U03311,2026-01-02 06:14:00,517.96,P2P,P2P,,Kolkata,D00688,SUCCESS,U00656
TXN00006404,U04520,2026-01-02 06:15:00,307.55,P2M,Fuel,M01432,Bengaluru,D00073,SUCCESS,M01432
TXN00034409,U01867,2026-01-02 06:17:00,266.27,P2M,Entertainment,M01051,Hyderabad,D01132,SUCCESS,M01051
TXN00007167,U02636,2026-01-02 06:38:00,1005.46,P2P,P2P,,Hyderabad,D01434,SUCCESS,U04681
TXN00032092,U02211,2026-01-02 06:45:00,100.41,P2M,Other,M01146,Chennai,D02664,SUCCESS,M01146
TXN00021630,U00953,2026-01-02 06:46:00,316.91,P2M,Food,M00941,Pune,D01441,SUCCESS,M00941
TXN00025885,U04003,2026-01-02 06:52:00,303.06,P2P,P2P,,Bengaluru,D01294,SUCCESS,U00693
TXN00046672,U00102,2026-01-02 06:53:00,129.74,P2M,Shopping,M00593,Pune,D01504,SUCCESS,M00593
TXN00022419,U01472,2026-01-02 07:08:00,534.43,P2M,Shopping,M00538,Hyderabad,D01425,SUCCESS,M00538
TXN00038318,U02407,2026-01-02 07:10:00,87.63,P2P,P2P,,Hyderabad,D00307,SUCCESS,U04498
TXN00014977,U03908,2026-01-02 07:19:00,88.59,P2M,Entertainment,M00918,Bengaluru,D03244,SUCCESS,M00918
TXN00006012,U04681,2026-01-02 07:27:00,292.82,P2M,Other,M00889,Kolkata,D02578,SUCCESS,M00889
TXN00018112,U03238,2026-01-02 07:28:00,168.21,P2M,Fuel,M01038,Mumbai,D04151,SUCCESS,M01038
TXN00031985,U00122,2026-01-02 07:36:00,54.52,P2M,Shopping,M00972,Mumbai,D00466,SUCCESS,M00972
TXN00048458,U01919,2026-01-02 07:45:00,257.43,P2M,Healthcare,M00772,Chennai,D02956,SUCCESS,M00772
TXN00006214,U02069,2026-01-02 07:51:00,66.1,P2M,Utilities,M00490,Ahmedabad,D01068,SUCCESS,M00490
TXN00039828,U01282,2026-01-02 07:56:00,240.79,P2M,Fuel,M01239,Chennai,D04441,SUCCESS,M01239
TXN00042373,U01009,2026-01-02 08:01:00,101.58,P2M,Entertainment,M00757,Pune,D02823,SUCCESS,M00757
TXN00014503,U03645,2026-01-02 08:11:00,394.33,P2M,Fuel,M00552,Pune,D04252,SUCCESS,M00552
TXN00016704,U01907,2026-01-02 08:16:00,334.07,P2M,Education,M00982,Chennai,D03821,SUCCESS,M00982
TXN00037514,U04503,2026-01-02 08:16:00,242.65,P2M,Utilities,M00073,Mumbai,D01571,SUCCESS,M00073
TXN00033674,U01111,2026-01-02 08:18:00,18.95,P2M,Healthcare,M00398,Delhi,D01469,SUCCESS,M00398
TXN00000405,U03405,2026-01-02 08:29:00,136.65,P2M,Grocery,M00646,Kolkata,D02078,SUCCESS,M00646
TXN00045323,U04811,2026-01-02 08:31:00,276.03,P2M,Grocery,M00052,Pune,D00063,SUCCESS,M00052
TXN00020126,U04545,2026-01-02 08:33:00,668.15,P2P,P2P,,Chennai,D02202,SUCCESS,U04756
TXN00040510,U03601,2026-01-02 08:57:00,139.39,P2P,P2P,,Pune,D01347,SUCCESS,U00300
TXN00048362,U02517,2026-01-02 09:05:00,234.59,P2M,Other,M00952,Pune,D01824,SUCCESS,M00952
TXN00030972,U02782,2026-01-02 09:07:00,2227.3,P2M,Education,M00250,Hyderabad,D01437,SUCCESS,M00250
TXN00013934,U00435,2026-01-02 09:08:00,155.84,P2M,Fuel,M00107,Mumbai,D04115,SUCCESS,M00107
TXN00007946,U04776,2026-01-02 09:14:00,90.0,P2P,P2P,,Kolkata,D03691,SUCCESS,U02233
TXN00014965,U01539,2026-01-02 09:25:00,217.84,P2M,Food,M00124,Mumbai,D01291,SUCCESS,M00124
TXN00007886,U01282,2026-01-02 09:35:00,300.06,P2P,P2P,,Chennai,D04441,SUCCESS,U04517
TXN00026109,U03577,2026-01-02 09:37:00,102.32,P2M,Grocery,M00965,Hyderabad,D01683,SUCCESS,M00965
TXN00007567,U01585,2026-01-02 09:40:00,147.73,P2M,Utilities,M00430,Mumbai,D00447,SUCCESS,M00430
TXN00044161,U00155,2026-01-02 09:40:00,260.21,P2M,Healthcare,M01124,Chennai,D01072,SUCCESS,M01124
TXN00041221,U01293,2026-01-02 09:44:00,158.26,P2P,P2P,,Bengaluru,D01696,SUCCESS,U02239
TXN00015625,U02783,2026-01-02 09:46:00,169.93,P2M,Food,M00522,Hyderabad,D01935,SUCCESS,M00522
TXN00037684,U02205,2026-01-02 09:49:00,415.23,P2P,P2P,,Chennai,D02952,SUCCESS,U00684
TXN00003589,U02809,2026-01-02 09:52:00,574.58,P2P,P2P,,Bengaluru,D01597,SUCCESS,U00099
TXN00022502,U03972,2026-01-02 09:56:00,500.79,P2M,Other,M00454,Hyderabad,D01687,SUCCESS,M00454
TXN00047459,U02938,2026-01-02 09:58:00,594.17,P2P,P2P,,Bengaluru,D03644,SUCCESS,U02802
TXN00029710,U00228,2026-01-02 09:58:00,265.33,P2M,Fuel,M00912,Chennai,D03626,SUCCESS,M00912
TXN00016537,U04577,2026-01-02 09:58:00,126.67,P2M,Entertainment,M00114,Mumbai,D01998,SUCCESS,M00114
TXN00049700,U04895,2026-01-02 09:58:00,328.39,P2M,Food,M00183,Kolkata,D04190,SUCCESS,M00183
TXN00044533,U03131,2026-01-02 10:03:00,60.96,P2M,Entertainment,M00557,Ahmedabad,D03376,SUCCESS,M00557
TXN00033855,U00371,2026-01-02 10:08:00,385.98,P2M,Shopping,M00152,Mumbai,D02520,SUCCESS,M00152
TXN00012173,U02868,2026-01-02 10:09:00,35.5,P2P,P2P,,Delhi,D03588,SUCCESS,U01827
TXN00030494,U01763,2026-01-02 10:14:00,188.63,P2M,Utilities,M01107,Mumbai,D01684,SUCCESS,M01107
TXN00003767,U04425,2026-01-02 10:25:00,87.44,P2M,Fuel,M00389,Chennai,D02452,SUCCESS,M00389
TXN00017982,U00781,2026-01-02 10:27:00,600.63,P2M,Fuel,M00323,Hyderabad,D00470,SUCCESS,M00323
TXN00012491,U03516,2026-01-02 10:30:00,363.4,P2P,P2P,,Kolkata,D01542,FAILED,U04085
TXN00033085,U04993,2026-01-02 10:33:00,132.73,P2M,Utilities,M00433,Chennai,D00436,SUCCESS,M00433
TXN00005132,U00115,2026-01-02 10:36:00,410.45,P2M,Travel,M00004,Hyderabad,D03466,SUCCESS,M00004
TXN00036129,U00868,2026-01-02 10:38:00,234.9,P2M,Other,M00889,Hyderabad,D04075,FAILED,M00889
TXN00024191,U01935,2026-01-02 10:41:00,471.25,P2P,P2P,,Kolkata,D00537,SUCCESS,U03681
TXN00020034,U04483,2026-01-02 10:43:00,297.82,P2P,P2P,,Hyderabad,D03868,SUCCESS,U01101
TXN00027190,U00537,2026-01-02 10:44:00,1036.1,P2M,Education,M00708,Mumbai,D00122,SUCCESS,M00708
TXN00049287,U04655,2026-01-02 10:54:00,428.95,P2M,Entertainment,M01256,Ahmedabad,D02114,SUCCESS,M01256
TXN00033034,U04270,2026-01-02 10:59:00,72.81,P2M,Entertainment,M01439,Hyderabad,D02314,SUCCESS,M01439
TXN00001014,U01288,2026-01-02 11:10:00,111.52,P2P,P2P,,Chennai,D00713,SUCCESS,U01786
TXN00033514,U00985,2026-01-02 11:11:00,1573.0,P2M,Grocery,M00515,Bengaluru,D01796,SUCCESS,M00515
TXN00042766,U01597,2026-01-02 11:15:00,175.4,P2P,P2P,,Pune,D01515,SUCCESS,U04931
TXN00000698,U00484,2026-01-02 11:27:00,69.17,P2M,Travel,M00185,Chennai,D01077,SUCCESS,M00185
TXN00025353,U01837,2026-01-02 11:29:00,82.44,P2P,P2P,,Kolkata,D01827,SUCCESS,U01180
TXN00010604,U01319,2026-01-02 11:37:00,73.11,P2M,Healthcare,M00637,Chennai,D04484,SUCCESS,M00637
TXN00032112,U01251,2026-01-02 11:41:00,56.5,P2M,Fuel,M00465,Chennai,D02884,SUCCESS,M00465
TXN00037231,U00813,2026-01-02 11:57:00,61.36,P2P,P2P,,Bengaluru,D01138,SUCCESS,U03197
TXN00043882,U03930,2026-01-02 11:57:00,139.14,P2P,P2P,,Chennai,D00314,SUCCESS,U01270
TXN00001432,U04018,2026-01-02 12:08:00,400.77,P2M,Grocery,M00541,Kolkata,D00088,SUCCESS,M00541
TXN00029232,U00012,2026-01-02 12:11:00,158.58,P2M,Utilities,M01282,Kolkata,D01308,SUCCESS,M01282
TXN00010249,U04210,2026-01-02 12:12:00,395.13,P2M,Healthcare,M01498,Delhi,D02854,SUCCESS,M01498
TXN00038280,U04759,2026-01-02 12:15:00,23.64,P2M,Entertainment,M00558,Bengaluru,D02126,SUCCESS,M00558
TXN00036587,U02772,2026-01-02 12:19:00,686.51,P2M,Fuel,M00489,Mumbai,D00423,SUCCESS,M00489
TXN00013140,U00561,2026-01-02 12:32:00,177.18,P2P,P2P,,Pune,D03700,SUCCESS,U00520
TXN00047355,U00978,2026-01-02 12:32:00,299.95,P2M,Other,M00952,Hyderabad,D02946,SUCCESS,M00952
TXN00024039,U02064,2026-01-02 12:36:00,201.61,P2P,P2P,,Kolkata,D01658,SUCCESS,U00441
TXN00035620,U03254,2026-01-02 12:37:00,377.53,P2M,Utilities,M00495,Hyderabad,D00938,SUCCESS,M00495
TXN00014712,U00565,2026-01-02 12:43:00,124.09,P2P,P2P,,Delhi,D02561,SUCCESS,U03355
TXN00038116,U04226,2026-01-02 12:52:00,184.09,P2M,Other,M00213,Pune,D02297,PENDING,M00213
TXN00023541,U00303,2026-01-02 13:07:00,283.82,P2M,Fuel,M00309,Ahmedabad,D03105,SUCCESS,M00309
TXN00045187,U03306,2026-01-02 13:08:00,698.41,P2M,Other,M00889,Mumbai,D02235,SUCCESS,M00889
TXN00019116,U04930,2026-01-02 13:12:00,139.22,P2M,Shopping,M00606,Hyderabad,D00569,SUCCESS,M00606
TXN00013464,U01737,2026-01-02 13:12:00,78.17,P2M,Education,M00854,Pune,D00147,SUCCESS,M00854
TXN00008922,U03682,2026-01-02 13:21:00,279.74,P2M,Education,M01382,Kolkata,D03630,SUCCESS,M01382
TXN00040687,U02096,2026-01-02 13:33:00,979.47,P2M,Entertainment,M00142,Chennai,D03262,SUCCESS,M00142
TXN00016209,U00153,2026-01-02 13:35:00,823.43,P2M,Utilities,M00877,Pune,D02267,SUCCESS,M00877
TXN00026092,U03017,2026-01-02 13:39:00,160.41,P2M,Grocery,M00436,Delhi,D01350,SUCCESS,M00436
TXN00026159,U04040,2026-01-02 14:01:00,226.72,P2P,P2P,,Kolkata,D00039,SUCCESS,U03662
TXN00048848,U04396,2026-01-02 14:03:00,1163.09,P2M,Food,M01184,Delhi,D03007,SUCCESS,M01184
